ids,followers,monthly_listeners,popularity,num_releases,num_tracks,playlists_distintas,antiguedad,genero,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
4RfTXjK9aiiIKDaKUHpL57,595745.2,1603210.8,57.8,20.0,1.2,3.0,18.0,electronica,0.17840000000000003,0.7621428571428571,0.6858571428571428,0.03187955571428571,0.16247142857142857,-5.281,0.12655714285714287,97.41385714285714,0.6938571428571428
4RhG0qGKMzfWNdi4OM6obG,18621.0,94189.0,36.0,20.0,15.0,1.0,8.0,r&b,0.000746,0.564,0.732,0.000184,0.261,-4.953,0.0297,121.017,0.271
4RlN3jngfM6H70icTCCPjl,2408.0,8804.0,21.0,10.0,1.0,1.0,3.0,otro,0.606,0.403,0.736,0.000933,0.14,-8.852,0.0305,154.24,0.933
4S0foX2r0RlC12KBW8u73D,107926.0,110383.0,41.0,20.0,1.0,1.0,26.0,rock,3.19e-05,0.412,0.847,0.000205,0.072,-6.46,0.0644,159.89,0.371
4S2yOnmsWW97dT87yVoaSZ,1049898.0,1192364.5,59.5,20.0,14.0,1.0,33.0,rock,7.97e-05,0.374,0.954,0.000132,0.0585,-4.448,0.0866,97.213,0.705
4S38gbKfKkEbty2YAIDIlV,357077.0,2765508.0,60.0,15.0,1.0,1.0,4.0,pop,0.0743,0.689,0.673,0.0,0.201,-5.475,0.165,107.945,0.455
4S3VOqqGguEZu3vbJMig4t,55815.0,1230182.0,54.0,20.0,1.0,1.0,6.0,sin genero,0.8320000000000001,0.6565000000000001,0.27249999999999996,0.00067395,0.11599999999999999,-14.088000000000001,0.03025,116.542,0.384
4S6bYPPOxQPs9hSnUBbGBN,3361.4444444444443,622022.1111111111,47.22222222222222,20.0,1.0,1.0,8.0,jazz,0.985,0.433,0.036,0.968,0.105,-25.546,0.0495,120.707,0.137
4S9EykWXhStSc15wEx8QFK,8053783.0,13865911.0,74.0,20.0,16.0,1.0,27.0,pop,0.753,0.384,0.438,0.0,0.101,-9.149,0.0362,87.903,0.287
4SG1RjKd3TiXxwZ36G6tut,310.0,139690.5,41.0,20.0,2.0,2.0,3.0,instrumental,0.9815,0.554,0.07765,0.953,0.1125,-20.567500000000003,0.1084,95.10900000000001,0.2995
4SHOU5SKwu9LVOwGPHUotS,979.0,24467.0,21.0,14.0,1.0,1.0,3.0,electronica,0.00415,0.686,0.917,0.0305,0.121,-4.275,0.0467,126.024,0.255
4SJSGUVZ04tezaGrxc96EE,107875.0,494668.0,46.0,20.0,1.0,1.0,30.0,pop,0.9233333333333333,0.6046666666666667,0.263,0.04584666666666667,0.17866666666666667,-11.961999999999998,0.05910000000000001,104.08066666666667,0.36933333333333335
4SKFiKjEPLdlpXSOQZhlsi,14448.333333333334,26063.0,23.333333333333332,9.0,1.0,1.0,3.0,rock,0.000824,0.356,0.633,5.36e-06,0.351,-3.609,0.0383,200.42,0.0895
4SOtk3HtPYKqxnVuxNBMti,83050.0,726612.0,52.0,20.0,2.0,1.0,15.0,country y folk,0.0488,0.441,0.841,0.00795,0.256,-6.781,0.0381,119.886,0.589
4SQdUpG4f7UbkJG3cJ2Iyj,533688.0,816704.0,56.0,20.0,1.0,1.0,11.0,otro,0.05304,0.644,0.722,0.0,0.1446,-7.8085,0.1384,122.534,0.5385
4STHEaNw4mPZ2tzheohgXB,4708087.333333333,14211804.333333334,69.0,20.0,12.666666666666666,2.0,19.0,rock,0.5075000000000001,0.4785,0.5745,0.047203749999999996,0.3725,-7.911,0.03295,106.4945,0.366
4SfGzWmeoNPKIOmiyc7Pav,259299.5,2523090.0,62.5,14.5,5.0,1.0,9.0,country y folk,0.34993857142857143,0.6182857142857143,0.45671428571428574,0.0206458,0.16962857142857143,-8.690285714285714,0.02872857142857143,124.37071428571429,0.3538571428571429
4Si6O7X4gvXWjVF2yYzORs,2597.0,107069.0,34.0,3.0,1.0,1.0,1.0,hip hop,0.283,0.725,0.683,0.373,0.175,-6.503,0.0363,137.953,0.598
4Sld5LOPbAm1QSq9U32fFV,219000.0,1169864.0,54.0,20.0,13.0,1.0,35.0,country y folk,0.736,0.446,0.41,0.0,0.122,-11.431,0.0289,156.274,0.318
4SpbR6yFEvexJuaBpgAU5p,4945813.863636363,15251881.272727273,80.13636363636364,20.0,1.0,5.0,2.0,coreano,0.08303333333333333,0.7373333333333334,0.8301111111111111,1.4104444444444444e-05,0.08727777777777777,-4.217444444444444,0.10068888888888888,123.33044444444444,0.6008888888888888
4SsVbpTthjScTS7U2hmr1X,13816047.0,27807269.75,82.0,20.0,1.0,3.0,16.0,latino y caribe,0.23191666666666666,0.7756666666666666,0.623,0.00016266666666666667,0.34403333333333336,-6.431333333333334,0.18761666666666665,128.673,0.5488333333333334
4T5p62edz57S8617YLu3qV,3738.0,10362.0,19.0,6.0,1.0,1.0,14.0,rock,0.924,0.502,0.582,0.0112,0.186,-8.26,0.0603,202.523,0.945
4T6xiCykTP9rCNaEPU7D4q,74217.16666666667,58668.083333333336,35.333333333333336,15.0,6.0,1.0,6.0,coreano,0.242,0.556,0.669,0.0,0.284,-7.477,0.0405,80.522,0.453
4T8NIfZmVY6TJFqVzN6X49,411635.5,1289740.0,58.5,20.0,3.0,2.0,6.0,hip hop,0.184525,0.66475,0.71175,0.00016645,0.307,-6.682,0.15234999999999999,136.224,0.58975
4TAoP0f9OuWZUesao43xUW,1479759.5,3640622.0,59.5,20.0,2.0,2.0,7.0,sin genero,0.2522625,0.7202500000000001,0.70175,1.31475e-05,0.331925,-5.474,0.157075,124.106,0.71275
4TCXgdDPm10ensLNCVnIYa,117810.33333333333,1513373.0,54.333333333333336,20.0,1.0,3.0,23.0,pop,0.8661999999999999,0.4728,0.269,0.003642874,0.10566,-11.1246,0.03156,120.11860000000001,0.21592000000000003
4TEK9tIkcoxib4GxT3O4ky,680836.0769230769,4047622.6923076925,66.76923076923077,2.8461538461538463,6.0,3.0,1.0,coreano,0.12106666666666667,0.7046666666666667,0.7886666666666667,0.0,0.12380000000000001,-3.5383333333333336,0.06806666666666666,101.01433333333334,0.783
4TKTii6gnOnUXQHyuo9JaD,1144202.6666666667,5489777.666666667,65.66666666666667,20.0,21.0,3.0,31.0,otro,0.36276200000000003,0.5786666666666666,0.46399999999999997,3.984e-05,0.20666666666666667,-8.392000000000001,0.028399999999999998,130.91233333333332,0.4266666666666667
4TPT9nwjRvEV49q7f8p4fy,70356.33333333333,2422157.6666666665,57.0,20.0,1.0,2.0,4.0,country y folk,0.314975,0.60675,0.69025,0.0,0.103325,-5.324,0.044524999999999995,119.00274999999999,0.498
4TZieE5978SbTInJswaay2,45022.5,417042.0,42.0,10.0,5.0,1.0,8.0,rock,0.025,0.79,0.79,3.81e-05,0.112,-3.64,0.0395,120.018,0.879
4TaSvnT5o4REFwhqfrmK27,642956.0,4604871.0,61.0,20.0,1.0,1.0,2.0,pop,0.10485,0.8545,0.5765,5.55e-06,0.11305,-7.983,0.07894999999999999,117.05799999999999,0.7895000000000001
4TeKBLCqmYXzvcgYX4t4YA,69718.0,270438.0,45.0,14.0,1.0,1.0,4.0,rock,0.382,0.701,0.483,0.0878,0.0876,-8.307,0.0308,79.479,0.545
4ThA3BeHNucwqI7wKyKS8h,6154.0,66286.0,32.0,20.0,15.0,1.0,22.0,instrumental,0.947,0.168,0.0285,2.39e-05,0.0839,-26.9,0.0534,77.799,0.0786
4TjR4K8rD5CqqqU59V6aGr,64966.5,98155.0,29.0,20.0,1.0,2.0,22.0,rock,0.259,0.6865,0.638,4.8150000000000005e-05,0.2535,-7.0495,0.09465,87.4115,0.6185
4TqoArkD4dRhe02UeuxO54,163448.0,19722.0,20.0,8.0,1.0,1.0,8.0,instrumental,0.822,0.314,0.233,0.91,0.142,-16.374,0.0402,115.525,0.153
4TshyQDihSYXSWqvclXl3I,243767.0,2691740.0,59.0,15.0,1.0,1.0,11.0,country y folk,0.0958,0.54,0.796,0.0,0.329,-3.335,0.0412,90.033,0.783
4TvhRzxIL1le2PWCeUqxQw,74299.4,7614607.8,66.6,20.0,2.0,4.0,4.0,electronica,0.010828,0.7687999999999999,0.7582,0.05868856,0.3108,-5.9884,0.06455999999999999,127.22,0.5762
4U80LJd8sG6U9YTFP5izka,422770.6666666667,1024679.0,50.0,20.0,2.0,1.0,12.0,coreano,0.753,0.531,0.478,0.0,0.103,-6.853,0.0528,143.81,0.408
4UDibtvT2aaea2hEB3O3PP,5943.333333333333,492434.6666666667,35.0,19.666666666666668,4.0,2.0,6.0,electronica,0.00106,0.795,0.738,0.283,0.0658,-8.585,0.0549,127.991,0.636
4UEtuRwf40lfJVzCotwaUQ,36.0,5.0,0.0,1.0,1.0,1.0,0.0,instrumental,0.912,0.161,0.185,0.788,0.282,-24.792,0.0473,104.527,0.0349
4UFDBsg22RO4cFq8xzEFcB,3832.0,33923.0,26.0,20.0,22.0,1.0,25.0,instrumental,0.983,0.617,0.0697,0.000684,0.0851,-19.781,0.0587,114.439,0.569
4ULUpM5hJYKWhWdIViYrGK,52435.5,675896.5,52.5,19.0,1.0,2.0,3.0,r&b,0.029580000000000002,0.5225,0.9245,0.00363,0.27949999999999997,-4.5385,0.193,133.276,0.641
4UMCjCFEBDWVqw9tTrfxkb,22159.0,100684.0,34.0,20.0,1.0,1.0,5.0,hip hop,0.582,0.579,0.538,0.0,0.0876,-6.942,0.131,115.011,0.369
4UT0p3ljEiD472lZp44KLH,96851.0,3895892.0,60.0,20.0,1.0,1.0,1.0,hip hop,0.175,0.706,0.91,2e-06,0.11,-3.527,0.146,126.007,0.667
4UUDpbs7gikfzHz0CRvdnv,11881.0,102077.0,33.0,20.0,1.0,1.0,4.0,rock,0.0322,0.485,0.321,0.0923,0.0677,-12.631,0.0314,82.034,0.162
4UXqAaa6dQYAk18Lv7PEgX,10492228.2,24980573.2,78.6,20.0,5.0,4.0,21.0,rock,0.04769175,0.55275,0.85325,3.075e-06,0.095025,-4.757,0.08965000000000001,147.54475,0.43674999999999997
4Uc8Dsxct0oMqx0P6i60ea,9502617.333333334,17920647.666666668,79.0,20.0,5.0,3.0,6.0,pop,0.15516666666666667,0.602,0.7343333333333333,1.3799999999999998e-05,0.2826666666666667,-5.756333333333333,0.038233333333333334,119.927,0.5316666666666667
4Ud7lY9V8pOyydumajSW3O,182408.5,647952.5,48.0,20.0,1.0,1.0,32.0,country y folk,0.359,0.58,0.53,1.34e-05,0.147,-7.42,0.0242,95.174,0.572
4Ui2kfOqGujY81UcPrb5KE,1314410.0,5699043.0,62.0,20.0,1.0,1.0,11.0,rock,0.0127,0.547,0.635,5.01e-06,0.0585,-5.569,0.137,113.678,0.525
4UohSp9DAmnCA9mgWqj8d1,3704.5,42217.0,30.0,20.0,1.0,1.0,8.0,r&b,0.156,0.713,0.597,0.000506,0.0778,-9.035,0.26,106.82,0.625
4UuoJfJ9UybJft7a8E6UHX,423287.5,740397.5,47.0,19.0,5.0,1.0,34.0,pop,0.000372,0.615,0.657,0.0204,0.132,-6.873,0.029,109.95,0.792
4Uux6BdaCNrVFQ0bqGRtfh,98230.0,2042646.0,55.0,20.0,1.0,1.0,6.0,country y folk,0.1975525,0.549,0.777375,0.003196775,0.1352875,-5.835875,0.0329875,117.727875,0.463125
4Uv5bceTJ2h3tLlssUNDNP,483544.0,737903.5,51.0,20.0,1.0,2.0,16.0,rock,0.000482,0.589,0.896,0.000391,0.27,-4.962,0.117,103.082,0.329
4UvYi8W3Tfi1FOeLN6rHZ7,90.83333333333333,191043.83333333334,37.833333333333336,10.0,1.0,3.0,1.0,instrumental,0.989,0.35850000000000004,0.0342,0.9325,0.103,-28.944499999999998,0.03995,66.2725,0.3205
4UxLFBvSr4xMDpHe1lrLrH,1004677.0,2382609.0,59.0,9.0,1.0,1.0,3.0,pop,0.00805,0.605,0.925,0.0,0.381,-5.003,0.0756,140.033,0.656
4V4Z3qMCwYofWHtip6ePF6,307514.0,4638398.0,62.0,20.0,14.0,2.0,31.0,rock,0.462,0.642,0.396,0.000823,0.106,-16.843,0.0642,84.082,0.797
4V5f0tr4dGBGUvW5HsR22O,19779.0,459721.0,45.0,15.0,4.0,1.0,10.0,hip hop,0.0331,0.776,0.701,0.0237,0.146,-8.947,0.0433,130.643,0.614
4V5obzWMr7BHZrjOiQwB4K,41222.0,82253.0,37.0,19.0,4.0,1.0,14.0,rock,2.85e-05,0.48,0.811,0.291,0.151,-4.77,0.0555,132.056,0.378
4V8LLVI7PbaPR0K2TGSxFF,14716985.0,24375436.8,82.8,20.0,1.0,4.0,13.0,hip hop,0.35562,0.5938000000000001,0.5738,0.0005396940000000001,0.356,-8.5438,0.09936,83.2072,0.491
4V8Sr092TqfHkfAA5fXXqG,10486861.0,21102638.0,74.0,20.0,1.0,1.0,26.0,latino y caribe,0.228,0.653,0.816,0.0,0.0967,-4.353,0.167,178.085,0.816
4VA3EAvncrTucjTmrvd4GE,209538.0,544484.0,47.0,20.0,3.0,1.0,8.0,r&b,0.0112,0.7,0.76,0.00863,0.0953,-6.474,0.0341,126.01,0.764
4VIvfOurcf0vuLRxLkGnIG,247500.0,13724935.666666666,68.33333333333333,4.0,1.0,2.0,6.0,otro,0.763,0.45,0.339,2.37e-06,0.135,-7.463,0.0314,110.646,0.215
4VMYDCV2IEDYJArk749S6m,33436968.14285714,51012237.85714286,85.42857142857143,20.0,1.0,6.0,22.0,latino y caribe,0.1540857142857143,0.7582857142857142,0.8288571428571428,2.278571428571429e-06,0.14154285714285714,-4.741714285714286,0.06807142857142857,108.58771428571428,0.6827142857142857
4VNQWV2y1E97Eqo2D5UTjx,465924.0,4032442.0,59.0,20.0,2.0,1.0,10.0,electronica,0.08593333333333332,0.6676666666666667,0.8886666666666666,0.5023333333333334,0.23466666666666666,-6.530666666666666,0.06,128.358,0.445
4VOTRfoGtDDp0Fl9ar28XN,45.6,144984.0,38.4,4.6,1.0,1.0,1.0,jazz,0.995,0.524,0.00696,0.966,0.097,-24.24,0.0428,100.864,0.15
4VRMPNDeWr74fkFciEKRJz,278.0,28609.0,27.0,20.0,1.0,1.0,28.0,instrumental,0.865,0.421,0.26,0.0303,0.0919,-17.909,0.0354,103.026,0.479
4VhlhOe3FHkPzW4BsYR9EC,491.6,104435.8,34.4,6.0,1.0,1.0,6.0,instrumental,0.993,0.508,0.000888,0.956,0.093,-36.576,0.0873,68.696,0.554
4VmEWwd8y9MCLwexFMdpwt,2122901.5555555555,3909519.3333333335,65.55555555555556,20.0,1.0,3.0,30.0,hip hop,0.20414000000000002,0.6696666666666666,0.682,0.0017254383333333333,0.23933333333333331,-9.030666666666667,0.351,121.16466666666668,0.6963333333333334
4Vn6axeFKEaPRH1sI7JVKj,10761.0,76041.0,34.0,20.0,13.0,1.0,11.0,instrumental,0.92,0.24,0.0106,0.021,0.108,-29.108,0.0435,86.225,0.233
4VqCBSJ9fvJ1XDQUd7K2Ft,20148.333333333332,301232.6666666667,58.666666666666664,17.333333333333332,1.0,2.0,5.0,otro,0.0103,0.857,0.564,0.178,0.0187,-11.427,0.0566,112.014,0.505
4VsnumFuiW1YdUCHgENYUB,57.0,90000.0,41.0,2.0,1.0,1.0,3.0,otro,0.996,0.583,0.0796,0.969,0.101,-29.559,0.15,122.182,0.774
4VxhlCrL73BKHepsnxqLiG,2464.0,187557.0,39.0,8.0,1.0,1.0,2.0,country y folk,0.131,0.769,0.83,0.0,0.188,-5.735,0.137,143.937,0.96
4W48hZAnAHVOC2c8WH8pcq,694647.5,8471593.0,66.5,20.0,1.0,2.0,15.0,rock,0.037149999999999996,0.5589999999999999,0.87,0.09250000000000001,0.2405,-5.7455,0.0434,127.558,0.20725000000000002
4W7fxKwDR9luCrOryB3GVK,65459.0,1330035.0,56.0,12.0,1.0,1.0,1.0,sin genero,0.1815,0.7993333333333333,0.322,9.833333333333333e-06,0.14533333333333334,-12.600333333333333,0.4796666666666667,122.82933333333334,0.22466666666666668
4W8Yz77BGq4uaiqCR2sYJ9,17648.0,36096.0,23.0,6.0,4.0,1.0,14.0,pop,0.334,0.546,0.367,0.955,0.118,-8.899,0.0375,119.92,0.336
4WN5naL3ofxrVBgFpguzKo,1346706.6363636365,15043361.181818182,70.18181818181819,20.0,2.909090909090909,4.0,11.0,pop,0.19081,0.6366,0.7422000000000001,0.0014019980000000002,0.29934,-4.985,0.04414,118.2168,0.5820000000000001
4WPCpYGEKs5yshn2wETIDB,741.0,330794.0,43.0,19.0,1.0,1.0,2.0,electronica,0.9275,0.45599999999999996,0.07835,0.9005000000000001,0.111,-18.7595,0.0434,127.172,0.15000000000000002
4WQXRya5np83C21wifjNp9,47500.0,326824.0,41.0,15.0,7.0,1.0,10.0,sin genero,0.608,0.44,0.45,0.355,0.423,-9.76,0.0275,80.005,0.266
4WQwU51LUtrVrw0K8BMpAC,29573.0,244645.0,37.0,20.0,1.0,1.0,4.0,instrumental,0.162,0.542,0.467,0.00539,0.148,-10.873,0.0229,79.995,0.577
4WUGQykLBGFfsl0Qjl6TDM,89688.0,1127546.0,62.0,20.0,1.0,1.0,12.0,electronica,0.00948,0.765,0.672,0.348,0.343,-8.114,0.0377,126.02,0.342
4WdIA6FvazMuJOCReHzRN1,607.4,297513.8,41.6,9.0,1.0,1.0,4.0,otro,0.987,0.438,0.0358,0.93,0.0966,-28.953,0.0344,90.827,0.115
4WjeQi9wm84lYTIWZ95QoM,155555.0,519458.0,46.0,19.0,6.0,1.0,10.0,rock,6.42e-05,0.407,0.909,0.0014,0.383,-2.321,0.0653,160.092,0.25
4Wjf8diP59VmPG7fi4y724,102756.0,3841292.0,64.0,20.0,2.0,1.0,18.0,electronica,0.0157,0.572,0.81,6.53e-06,0.13,-5.791,0.0558,126.052,0.11
4WnAHZz1pgl8hus8hidIRV,2338967.5,2900938.0,61.0,20.0,1.0,1.0,8.0,hip hop,0.592,0.777,0.537,0.0,0.157,-8.842,0.0609,92.996,0.89
4WnO2VmlwdTX77ANsThWLQ,276168.6666666667,463507.0,47.0,20.0,2.0,1.0,10.0,coreano,0.146,0.736,0.7,0.0,0.317,-4.774,0.0448,132.034,0.415
4Wp4OXDldnaJ0JPRpkUKQs,2970.6666666666665,48311.0,31.666666666666668,14.0,5.0,1.0,6.0,rock,0.00539,0.608,0.951,0.0311,0.282,-5.092,0.133,80.044,0.727
4WqVsCKvGiqrgF9v27Dsa8,24467.75,178172.125,37.125,17.0,7.0,3.0,10.0,rock,9.23e-05,0.3915,0.9530000000000001,0.19616,0.5860000000000001,-3.377,0.131,134.5785,0.20800000000000002
4Ws2otunReOa6BbwxxpCt6,544918.3333333334,8729734.333333334,65.0,20.0,1.0,1.0,21.0,electronica,0.0289,0.5675,0.9359999999999999,0.0029308,0.182,-4.2425,0.09939999999999999,132.992,0.33799999999999997
4WwrbdtunrF7BxMnj7uj7I,670.0,3940.0,10.0,15.0,1.0,1.0,11.0,instrumental,0.946,0.513,0.122,0.51,0.0878,-16.785,0.0454,78.561,0.13
4X5CTYQmx1NNyz9S1IpNko,29824.0,391794.0,43.0,18.5,1.0,2.0,4.0,country y folk,0.0941,0.5885,0.6435,1.1e-05,0.178,-6.124499999999999,0.03705,116.5295,0.35
4X9F4TkZ1jKZfWJOTpeb3F,1212.0,66836.0,27.0,11.0,1.0,1.0,10.0,electronica,0.94,0.136,0.186,0.959,0.156,-20.157,0.0327,74.995,0.0368
4XC335ouK6pXyq4QiIb8bP,59530.333333333336,5175994.666666667,60.0,20.0,3.0,2.0,2.0,electronica,0.06113966666666667,0.7440000000000001,0.9,0.24294333333333337,0.0785,-6.9943333333333335,0.03883333333333333,130.99933333333334,0.694
4XC4r2EEPyi9Ox0ZinPaIV,54948.333333333336,581921.0,53.0,15.666666666666666,2.0,1.0,5.0,otro,0.779,0.162,0.0648,0.799,0.271,-26.164,0.0446,110.228,0.0363
4XDi67ZENZcbfKnvMnTYsI,2054010.3333333333,3146334.6,61.53333333333333,20.0,1.0,2.0,13.0,coreano,0.1316309090909091,0.6867272727272727,0.6434545454545455,0.00026340909090909095,0.16023636363636362,-5.830272727272727,0.14528181818181818,114.66536363636364,0.548
4XF98HJsL7ue3NksOvebiJ,30024.545454545456,490940.54545454547,45.45454545454545,9.818181818181818,1.0,3.0,2.0,instrumental,0.9926666666666666,0.3626666666666667,0.03743333333333333,0.9436666666666667,0.09493333333333333,-31.23466666666667,0.038233333333333334,124.81633333333332,0.24033333333333332
4XMc1qHObZ7aXQrH5MmbjK,79710.66666666667,445127.6666666667,43.333333333333336,20.0,1.0,2.0,9.0,r&b,0.12375,0.6455,0.7785,0.47250549999999997,0.267,-7.5035,0.1129,96.02850000000001,0.33799999999999997
4XOAS1Q62GWP67HMX7ASk3,19717.0,124525.0,35.0,10.0,4.0,1.0,19.0,hip hop,0.276,0.685,0.67,2.57e-06,0.393,-6.061,0.31,93.067,0.639
4XPttwv3iZzydK67YRl8tL,21630.0,355000.0,41.0,20.0,6.0,1.0,6.0,country y folk,0.5543333333333333,0.559,0.4293333333333333,0.3515966666666666,0.1075,-11.609666666666667,0.045033333333333335,121.53433333333334,0.3403333333333333
4XRVdIpPrTnyXwvYGv63ew,2625.0,29436.0,19.0,17.0,1.0,1.0,5.0,electronica,0.195,0.571,0.827,0.88,0.0855,-13.067,0.0598,153.013,0.0654
4XU5z6Bk3DqlfqeyI1gcy1,746.0,255914.0,41.0,5.0,1.0,1.0,1.0,electronica,0.0502,0.612,0.92,0.275,0.251,-6.21,0.0927,134.965,0.14
4XUmpHj581ooyS5rJuCBJg,5987.0,22129.0,53.0,20.0,1.0,1.0,8.0,rock,0.0521,0.424,0.918,3.51e-06,0.604,-6.704,0.119,131.937,0.119
4XW87HXcsYTkdK7IhSy2Kt,121535.0,517614.0,55.0,20.0,1.0,1.0,4.0,sin genero,0.389,0.461,0.602,8.81e-06,0.133,-8.646,0.0615,129.908,0.242
4XY7BEqVPyIqRve1CWHTqr,9961.0,957649.0,46.0,20.0,1.0,1.0,3.0,r&b,0.0471,0.772,0.882,0.0,0.0742,-3.897,0.214,126.181,0.523
4Xe7UmOgczT2GMm5uK8Axu,14312.0,139315.0,30.5,7.0,12.0,1.0,36.0,otro,0.000741,0.602,0.956,0.385,0.11,-6.562,0.041,122.002,0.0431
4XgL05GiIZGJev3EwBnbsE,14786.0,108949.0,35.0,17.0,1.0,1.0,6.0,electronica,0.0241,0.58,0.683,0.0,0.207,-4.996,0.0436,121.997,0.49
4XpUIb8uuNlIWVKmgKZXC0,1379751.1666666667,3052211.4444444445,60.77777777777778,20.0,1.0,3.0,9.0,coreano,0.0368,0.7410000000000001,0.861,0.0,0.15134999999999998,-3.7725,0.28200000000000003,100.5125,0.584
4XquDVA8pkg5Lx91No1JxB,254701.83333333334,1196369.0,51.666666666666664,15.666666666666666,2.0,5.0,11.0,country y folk,0.237675,0.61175,0.772,0.2404,0.099275,-6.82025,0.063525,113.20375,0.47975
4Y4jZlaPkgIlzMp6kmcr9h,2696.0,2173068.6,56.0,4.0,3.0,2.0,12.0,electronica,0.0472,0.829,0.682,0.00848,0.091,-8.029,0.0702,123.034,0.451
4Y7tXHSEejGu1vQ9bwDdXW,1210855.0,4768140.0,64.0,20.0,2.0,1.0,28.0,otro,0.07,0.689,0.788,0.0,0.246,-4.978,0.084,122.968,0.656
4YEl33ar2WlUSF94Yh9CCf,334925.0,1068423.0,57.0,20.0,1.0,1.0,4.0,hip hop,0.463,0.638,0.688,0.0,0.104,-6.491,0.133,129.698,0.338
4YHtIE7FI8ITfekzzN5Jpl,162949.0,743691.0,49.0,12.0,2.0,1.0,55.0,r&b,0.76,0.665,0.241,0.439,0.148,-16.727,0.0392,182.826,0.61
4YIOi9aFNviV1jRQeiNZgO,241614.0,250112.0,38.0,20.0,1.0,1.0,12.0,afro,0.302,0.547,0.64,0.0,0.148,-2.765,0.45,194.299,0.512
4YJsSCuag8W1TFTgSeEc2k,224856.5,387706.0,46.0,20.0,1.0,2.0,17.0,electronica,0.0121,0.522,0.919,0.000475,0.0936,-4.428,0.0475,145.193,0.237
4YLUMAgNyttwx4hUHgtBtR,67197.33333333333,333891.0,44.333333333333336,20.0,1.0,2.0,6.0,rock,0.1808,0.7440000000000001,0.6323333333333333,0.293693,0.10360000000000001,-5.640666666666667,0.049966666666666666,109.71233333333333,0.445
4YLtscXsxbVgi031ovDDdh,6891301.666666667,21395620.0,78.66666666666667,20.0,1.0,5.0,9.0,country y folk,0.22003675333333333,0.5374,0.6302,0.061923378,0.15232666666666667,-8.217466666666667,0.04427333333333334,117.5968,0.49846666666666667
4YTk2H7LWeoCgdoQ5umieQ,106090.25,1185459.5,53.5,20.0,1.0,3.0,4.0,country y folk,0.110825,0.62025,0.69975,6.45e-07,0.27575,-5.43225,0.048350000000000004,127.51925,0.3725
4YWj8sohRDjL9deiuRvEEY,270673.0,1298506.5,51.5,20.0,1.0,1.0,14.0,otro,0.012025000000000001,0.5529999999999999,0.77,0.014745,0.2785,-5.0605,0.263,158.47050000000002,0.14515
4YXycRbyyAE0wozTk7QMEq,713785.75,5657856.0,61.25,20.0,2.0,3.0,6.0,pop,0.14003333333333334,0.6953333333333335,0.8143333333333334,4.6630000000000006e-05,0.2803333333333333,-4.517,0.0579,120.68566666666665,0.581
4YZ9Me6cB52GpYwzaC2MQN,1144.0,115111.0,36.0,15.0,2.0,1.0,6.0,hip hop,0.191,0.674,0.613,0.0723,0.0908,-5.598,0.138,186.056,0.8
4YgACLaoEjPl4kVZ5WmBN9,47952.5,784394.0,47.5,20.0,12.0,1.0,32.0,country y folk,0.67,0.5660000000000001,0.486,2.889e-05,0.103,-8.887,0.030850000000000002,94.31700000000001,0.3105
4Ygv1MZP4S8MbkDdbbdf1X,543.0,18261.0,27.0,19.0,3.0,1.0,32.0,otro,0.982,0.207,0.181,0.000332,0.167,-17.19,0.0483,167.621,0.0395
4YoqgU4m9qY7tUO4iwIM45,51.333333333333336,747832.3333333334,45.333333333333336,12.333333333333334,1.0,2.0,2.0,instrumental,0.869,0.205,0.000197,0.973,0.0975,-40.425,0.0798,141.997,0.0
4YrYwip7DToQ8tj6r7ZFVd,5026.0,212377.0,37.0,12.0,1.0,1.0,4.0,pop,0.382,0.784,0.378,0.112,0.657,-8.925,0.0401,92.017,0.402
4YtWA8Xtf6Qj764Q1xGfEx,296.6666666666667,611027.3333333334,47.666666666666664,9.666666666666666,1.0,2.0,2.0,pop,0.9875,0.1595,0.001741,0.9155,0.1085,-37.058499999999995,0.051199999999999996,103.934,0.06509999999999999
4YufEYOotwxOrZxtzdPgS3,2453.0,99767.0,32.0,20.0,12.0,1.0,16.0,instrumental,0.83,0.0917,0.0429,0.929,0.0853,-26.934,0.0407,173.949,0.0864
4YxNlaQAHRPnjzwJudEMHR,34.0,1266.0,5.0,3.0,1.0,1.0,0.0,electronica,0.733,0.581,0.858,0.92,0.0976,-11.0,0.0413,132.004,0.109
4Z8W4fKeB5YxbusRsdQVPb,9681559.25,26147516.5,79.75,20.0,1.0,4.0,31.0,rock,0.04105,0.46699999999999997,0.4065,0.008866500000000001,0.10930000000000001,-10.8585,0.0314,89.70599999999999,0.22699999999999998
4ZAk3yVJdtf1CFnTiG08U3,130018.0,989372.5,49.0,11.0,3.0,1.0,7.0,rock,0.557,0.581,0.522,0.000389,0.0988,-8.615,0.0266,132.314,0.407
4ZMaiDLfxDaoG7ULXgcnDb,29220.5,749782.5,45.0,10.5,1.0,2.0,35.0,rock,8.06e-05,0.486,0.848,0.000371,0.628,-5.507,0.0641,131.069,0.505
4ZQVfuvon3XnGYkjTSey1O,44007.5,180848.0,36.5,20.0,6.0,1.0,39.0,sin genero,0.0513,0.781,0.547,0.000236,0.0717,-7.358,0.0325,129.946,0.537
