dates,ids,names,monthly_listeners,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,playlists_found,feat_track_ids,followers_zscore,monthly_listeners_zscore
2024-05-07,0oBsnAC3fzYkTHF3bkfNx6,phony ppl,522736.0,42.0,280304.0,Sin género,2012.0,2023.0,20.0,1.0,'fit check,1RRlUJMxjp2FmkTExBT2T7,-0.27560233467760975,-0.4659617240994679
2024-04-15,0BvkDsjIUla7X0k6CSWh1I,luke bryan,10843250.0,76.0,8518049.0,"contemporary country, country, country road, modern country rock",2007.0,2024.0,20.0,6.0,Sunrise Run,1EV8rGG6eZIvp7DJ2ravW1,0.6287790291420989,0.2906401523543975
2024-04-22,5MtYl3JKJxBUNtTo50XZcx,matt bettinson,30032.0,21.0,178.0,classical,2023.0,2023.0,6.0,1.0,Intense Studying,"44stpzDXyTfG9LV97pHHP0, 44stpzDXyTfG9LV97pHHP0",-0.30635598557616994,-0.502082092807492
2024-04-29,66lH4jAE7pqPlOlzUKbwA0,miranda lambert,7162983.0,65.0,3540961.0,"contemporary country, country, country dawn, country road",2005.0,2024.0,20.0,1.0,Breakout Country,4vMI6s3uwWcxcAqVoXkATn,0.08236910345361186,0.020837997340486584
2024-04-18,2AsusXITU8P25dlRNhcAbG,gotye,17294503.0,71.0,2147955.0,australian pop,2006.0,2024.0,8.0,2.0,Main Stage,"0agQ9vIV7NP4dntGKLcCXO, 0agQ9vIV7NP4dntGKLcCXO",-0.07056214970960663,0.7635846321815289
2024-04-10,3OhkcoyaG1TN9xDWzhmgZQ,crispies,13314.0,17.0,2820.0,vienna indie,2016.0,2024.0,12.0,1.0,Fresh Finds Rock,"50yrd6laLgnTqvvNeSq2Bf, 50yrd6laLgnTqvvNeSq2Bf",-0.3060659334365114,-0.50330769747898
2024-04-12,5Kmr0b3ip8g9P2i0dLTC3Z,disco lines,3736603.0,61.0,163448.0,stutter house,2022.0,2024.0,20.0,1.0,Heart Beats,"7h8qrDfxBzUGcXXiR4Jxea, 2cSdAkzAf2T4j4aLvx4LLz, 6n34hL7CBdTVeekAeprHow",-0.28843137814163006,-0.23035157882248314
2024-04-18,2YZyLoL8N0Wb9xBt1NhZWg,kendrick lamar,62279639.0,90.0,27571839.0,"conscious hip hop, hip hop, rap, west coast rap",2010.0,2023.0,20.0,1.0,very hot,"6REbwUNlppTfcnV4d4ZoZi, 6REbwUNlppTfcnV4d4ZoZi",2.720600587849528,4.061466725082361
2024-05-03,2TI7qyDE0QfyOlnbtfDo7L,dave matthews band,2457931.0,60.0,1960307.0,"jam band, neo mellow, pop rock",2013.0,2023.0,20.0,18.0,Rockin' Vibes,09rfu2MDFDESVeAMlKMaCf,-0.09116309743960321,-0.32409164201788376
2024-04-17,0W8xe7IqAPlnBRMUpWOUuJ,meg myers,680457.0,50.0,243216.0,"dark pop, shimmer pop",2013.0,2023.0,20.0,1.0,Ultimate Covers,"7zLeOgBrdrCfMf47MCyLMC, 7zLeOgBrdrCfMf47MCyLMC",-0.2796740431392513,-0.4543991212527318
2024-05-09,7BMR0fwtEvzGtK4rNGdoiQ,nia archives,2217209.0,58.0,163732.0,modern jungle,2021.0,2024.0,20.0,1.0,creamy,5tJGW8Wbfyb1TrRjMc8mCc,-0.2884001991833927,-0.341739088346984
2024-04-23,6IEWnUlDDKygVlZVX8iLHT,flóki,181567.0,36.0,501.0,Sin género,2020.0,2024.0,14.0,1.0,Piano in the Background,"7ywZFL0EYH5UFjDbmIGYUp, 7ywZFL0EYH5UFjDbmIGYUp, 7ywZFL0EYH5UFjDbmIGYUp, 7ywZFL0EYH5UFjDbmIGYUp",-0.30632052500042817,-0.490972988614771
2024-04-23,01aC2ikO4Xgb2LUpf9JfKp,gary clark jr.,2095324.0,56.0,916338.0,"electric blues, modern blues rock, rock, soul blues, texas blues",2011.0,2024.0,17.0,4.0,Rockin' Vibes,"4bGTNdEbmrDlvqYJKRKJxR, 4bGTNdEbmrDlvqYJKRKJxR",-0.20577530114407544,-0.3506745366891479
2024-04-13,3LZZPxNDGDFVSIPqf4JuEf,ice spice,20132794.0,75.0,3337990.0,bronx drill,2021.0,2024.0,18.0,1.0,RapCaviar,4w2Furap0ZzaiK4J14E9sR,0.0600859191846341,0.9716611191202723
2024-05-05,67gqUXxHedeUGDTxwBzdjS,conway the machine,1544653.0,58.0,311726.0,"alternative hip hop, boom bap, buffalo hip hop, upstate ny rap",2018.0,2024.0,20.0,11.0,Spilled Ink,"5DBkCzSGttobRr6ApIEd4f, 5RL5b8Pj1Fp7BehQH6YzSo, 6YnVpGLg1ZWcFmWTRQkV5G, 6Xa3ZCamaDFWBmxOFoR2n8, 3WanwKuwk826e61JQwejQQ, 4ydaQVP6QIlkX0k8WDmtj2",-0.27215266838981583,-0.3910444942231163
2024-05-07,6mhw1MMBwP4wlOmYM3x9bp,yungin,137268.0,30.0,568.0,classical,2024.0,2024.0,1.0,2.0,KrOWN,6AcT7whSpUEaCncx24QFml,-0.30631316940112574,-0.494220569745423
2024-05-03,25DnzR3jtrD8StkyyRCvHR,roman messer,641412.0,46.0,163448.0,"progressive uplifting trance, russian trance, trance",2016.0,2024.0,20.0,26.0,Trance Mission,"5WzvG1NFVoZEO2GJBOP1kp, 6M38bg35bW8ukDhP1hhobf, 01rjAeNJdwdlcezdaszvHz",-0.28843137814163006,-0.45726152910045537
2024-04-18,0nvI5DwMokXVsbHH7sBuwv,antoine di luzio,191503.0,38.0,141.0,background piano,2020.0,2024.0,16.0,1.0,Perfect Concentration,"4cYaNAmm0gtwTVAZKmANUF, 4cYaNAmm0gtwTVAZKmANUF",-0.30636004762354596,-0.49024457564576135
2024-04-05,7EHtFdWeBK26GJ5lKt02SV,reblah,71545.0,33.0,4894.0,gospel drill,2017.0,2024.0,20.0,1.0,The Flow,61hTCLVKXkvxQKRiTFOwd1,-0.3058382392133275,-0.49903875468526004
2024-05-06,36msvw9B10rxW90NSQ2794,johnny tillotson,394815.0,41.0,86195.0,Sin género,1962.0,2019.0,20.0,12.0,New Traditions Country Heroes,"5sPuFw4TC0F03xyrkRvgQJ, 6GbKzazubOXElqLC1wNFU3, 2tQFUEceD3I2SHKzT6u9Z4, 1cEM4aYMmGdm6j8SRimVHG",-0.29691260370750566,-0.4753396745230471
2024-05-02,4HVaguMub30IBWNwP1k6WF,nass g,106465.0,32.0,1147.0,r&b en espanol,2018.0,2024.0,20.0,1.0,Fresh Finds,0HaADF00v1QZQr5tcY4URU,-0.3062496038489447,-0.4964787525840305
2024-04-25,51Blml2LZPmy7TTiAg47vQ,u2,21211213.0,74.0,12008440.0,"irish rock, permanent wave, rock",1983.0,2023.0,20.0,10.0,Rock Party,"0gzqZ9d1jIKo9psEIthwXe, 0gzqZ9d1jIKo9psEIthwXe",1.0119718292159101,1.0507205379635103
2024-04-23,5FxD8fkQZ6KcsSYupDVoSO,omar apollo,7658810.0,66.0,970479.0,"bedroom pop, bedroom soul",2018.0,2024.0,20.0,1.0,Sin dato,"0XHFylA18yuwGVCfJfq4dw, 0XHFylA18yuwGVCfJfq4dw",-0.19983142798235912,0.05718731469003824
2024-05-02,0cmWgDlu9CwTgxPhf403hb,bonobo,2930027.0,59.0,1375246.0,"downtempo, electronica, indietronica, instrumental hip hop, jazztronica, nu jazz, trip hop",2000.0,2023.0,20.0,2.0,Brain Food,3Yagxg6rtkwN01AYzA862i,-0.15539405689485736,-0.28948205576410185
2024-04-18,0jIWKlfmD4Ew7HeVVrq03g,elyanna,791280.0,54.0,140464.0,palestinian pop,2019.0,2024.0,16.0,1.0,EQUAL,"7uH88hqUq0zh1Khx4xXMxq, 7uH88hqUq0zh1Khx4xXMxq",-0.2909546780575697,-0.44627463348455987
2024-04-12,3SH652OkhCjni8ksczeEdC,sønin,100068.0,34.0,4703.0,"finnish edm, melodic house",2019.0,2024.0,20.0,1.0,Night Rider,"2Mi3VViZL1ty4BZJUdhRhH, 5gPpluoXmKY3CGaWzppHbS",-0.3058592081605927,-0.49694771975016927
2024-04-02,4E2rKHVDssGJm2SCDOMMJB,doechii,8922959.0,67.0,441031.0,Sin género,2019.0,2024.0,20.0,1.0,Singled Out,2xaaJcmvMOmpDbTwlWnjFh,-0.25795691066137105,0.14986268972632785
2024-04-25,7IWshUcKfJyDWrbiF2XT8J,kid milli,211387.0,45.0,176340.0,"k-rap, korean underground rap",2017.0,2024.0,20.0,9.0,KrOWN,"1RomIFRvHC7GI484Mwpusl, 1RomIFRvHC7GI484Mwpusl",-0.2870160290937579,-0.4887868699819341
2024-05-02,738wLrAtLtCtFOLvQBXOXp,major lazer,29980747.0,73.0,6125047.0,"dance pop, edm, electro house, moombahton, pop, pop dance",2009.0,2024.0,20.0,1.0,Summer Sunshine Reggae,"0pHYQzbf7xJiSCn79w8Efb, 3D1rlKmZdpYUeMtRRLNawc",0.36606315090317676,1.6936193199452965
2024-04-17,2tIP7SsRs7vjIcLrU85W8J,the kid laroi,27740694.0,79.0,5224759.0,australian hip hop,2021.0,2024.0,20.0,2.0,Daily Lift,"5HCyWlXZPP0y6Gqq8TgA20, 4sx6NRwL6Ol3V6m9exwGlQ, 0rKWJnmo6Q0ovoPOLoLm0t, 0rKWJnmo6Q0ovoPOLoLm0t, 5HCyWlXZPP0y6Gqq8TgA20, 4sx6NRwL6Ol3V6m9exwGlQ, 0rKWJnmo6Q0ovoPOLoLm0t, 0rKWJnmo6Q0ovoPOLoLm0t",0.26722497501031794,1.5293999503328808
2024-04-09,5IH6FPUwQTxPSXurCrcIov,alec benjamin,20834479.0,76.0,4966262.0,"alt z, pop, pov: indie",2018.0,2024.0,20.0,2.0,Alone Again,2qxmye6gAegTMjLKEBoR3d,0.2388458652656848,1.0231019860847985
2024-04-12,382aq8Pij5V2nE2JMHMoxl,hoodie allen,2234679.0,62.0,688897.0,indie pop rap,2012.0,2024.0,20.0,1.0,The Scene,4E3BK77SynwO7hMHp2KvAa,-0.23074492593441776,-0.34045835419152926
2024-04-28,7cEaNXXTHx3LokbjUUyHal,big naughty,816671.0,53.0,369053.0,k-pop ballad,2022.0,2023.0,20.0,1.0,KrOWN,"77GfQKz4WzULTEoLL286cT, 77GfQKz4WzULTEoLL286cT",-0.2658590200135075,-0.4444132069853526
2024-04-19,7lz52Oe1rAo5DwfSRwFsQL,ragie ban,62139.0,30.0,2053.0,house,2021.0,2024.0,20.0,1.0,Nasty Bits,"0xlZeaB8bFiFKpTKIcTOIq, 0xlZeaB8bFiFKpTKIcTOIq",-0.306150138580765,-0.49972831309775045
2024-04-17,3jU5LKRsimuyZjA0lSkdPp,mushkaa,1020502.0,57.0,37961.0,musica catalana,2021.0,2024.0,19.0,1.0,EQUAL,"2uuMValcORiLp44OIOIoL5, 2uuMValcORiLp44OIOIoL5",-0.30220797649489833,-0.42947025772144304
2024-04-18,0FEJqmeLRzsXj8hgcZaAyB,indila,11031902.0,71.0,1725466.0,french pop,2014.0,2024.0,4.0,1.0,Main Stage,"5fIZ683j2xPeLAXfHeWKEG, 5fIZ683j2xPeLAXfHeWKEG",-0.11694513170514363,0.304470321781693
2024-04-10,4WUGQykLBGFfsl0Qjl6TDM,the magician,1127546.0,62.0,89688.0,"belgian edm, house, nu disco",2012.0,2023.0,20.0,1.0,Heart Beats,"7Iv0928rZ28KjivhAJPqfC, 7Iv0928rZ28KjivhAJPqfC",-0.2965291244781993,-0.4216228102723017
2024-04-03,78oWym4ACzyf81OAeS0dHY,yamas,1273723.0,53.0,2110.0,hypertechno,2023.0,2024.0,3.0,1.0,Main Stage,6d4o00VKYnYb1DgvZr2xuV,-0.3061438808321047,-0.4109065036528449
2024-05-03,60df5JBRRPcnSpsIMxxwQm,otis redding,10219288.0,67.0,2215463.0,"classic soul, memphis soul, soul, soul blues, southern soul, vocal jazz",1965.0,2019.0,20.0,12.0,Dinner with Friends,4xQMFoD33vx6stB1UzfA6s,-0.06315077959451555,0.24489719613769098
2024-05-01,76rh78p0cww0l4OqgKabLQ,george riley,82243.0,30.0,163448.0,indie r&b,2019.0,2023.0,17.0,1.0,Club Resistance,5lz1kWNtqD1zai7tQUmoDL,-0.28843137814163006,-0.49825447912744353
2024-04-23,2PSJ6YriU7JsFucxACpU7Y,chung ha,2729878.0,60.0,2171917.0,k-pop,2019.0,2024.0,20.0,2.0,K-Pop ON! (온),"3WFTUAPrXvqg3SXC0bsukz, 3WFTUAPrXvqg3SXC0bsukz",-0.06793148000086378,-0.30415507582592866
2024-05-07,0Dkj3iE06TJGxGIrGCmwVf,nxdia,1286752.0,52.0,96634.0,dance,2020.0,2024.0,10.0,1.0,GLOW,71Z9lVx6sqrTDt1u6CVjFG,-0.29576655742215524,-0.4099513413568277
2024-04-18,550HK4Z4yrcThhCm0An7NZ,bugsy,22090.0,26.0,15112.0,indie,2020.0,2023.0,10.0,1.0,Fresh Finds Rock,"2ZnqebkfOu2u8dV0hMLwtb, 2ZnqebkfOu2u8dV0hMLwtb",-0.3047164554271688,-0.5026643246714086
2024-04-04,4obzFoKoKRHIphyHzJ35G3,becky g,1127546.0,78.0,14294713.0,"latin pop, latin viral pop, rap latina, reggaeton, trap latino, urbano latino",2019.0,2024.0,20.0,1.0,Summer Vibes,6IdcyYfBz9LG3SWIKVyNgh,1.2629704573361271,-0.4216228102723017
2024-04-12,4gey8MMHoIbHz7edJBq1Wx,dylan burk,15143.0,20.0,1384.0,country,2019.0,2023.0,12.0,1.0,Wild Country,055RqRu1mNSgLCEyrj7b76,-0.3062235847887255,-0.5031736126037466
2024-04-26,293DzAwiQQs4mkeOzQ6lOu,jolé,446808.0,42.0,12604.0,modern indie folk,2016.0,2024.0,20.0,1.0,Infinite Indie Folk,"2WiJ9KoNcPvBmxSQMg3gYy, 2WiJ9KoNcPvBmxSQMg3gYy, 2WiJ9KoNcPvBmxSQMg3gYy",-0.30499179636822243,-0.4715280425285102
2024-04-17,3ycYrLmJipiOEbtNdpfvhc,inbal bibi,155405.0,38.0,10160.0,israeli pop,2021.0,2024.0,13.0,1.0,EQUAL,"16a8kHfP9No2P9zqULmhtD, 16a8kHfP9No2P9zqULmhtD",-0.3052601110651662,-0.4928909374971412
2024-04-07,4CHiVarfTsFhkFOk5vHS77,marc scibilia,709938.0,50.0,60236.0,indiecoustica,2013.0,2024.0,20.0,1.0,Sunrise Run,2nxmj0bOGYbIRMWn2xSsvB,-0.2997625141894878,-0.4522378548739704
2024-04-17,790FomKkXshlbRYZFtlgla,karol g,52336256.0,90.0,45476468.0,"reggaeton, reggaeton colombiano, trap latino, urbano latino",2017.0,2024.0,20.0,1.0,Daily Lift,"4UkUxO2WlKLc0Q1iEutGGh, 7DmP5W2DbhXC7uKYbYXtIm, 4UkUxO2WlKLc0Q1iEutGGh, 7DmP5W2DbhXC7uKYbYXtIm",4.68626143237748,3.3325125047693542
2024-04-11,49HlOY4gkHqsYG9GCuhkcc,celeste,3351776.0,60.0,479091.0,british soul,2019.0,2023.0,20.0,1.0,Morning Rhythm,"2xAffWASC4yddor8wW037Z, 2xAffWASC4yddor8wW037Z",-0.2537784911173116,-0.2585634324481952
2024-04-22,27DGFhdWUeudNFbPJROkWF,comet blue,531699.0,46.0,8883.0,deep tropical house,2021.0,2024.0,20.0,1.0,Peaceful Piano,"2WHFdQ2A9VylYJlsZ86izV, 4tGCUIAYR0D1mgr26lf6ri, 2WHFdQ2A9VylYJlsZ86izV, 4tGCUIAYR0D1mgr26lf6ri",-0.30540030659217,-0.46530464223138884
2024-04-07,55Aa2cqylxrFIXC767Z865,lil wayne,36892743.0,86.0,14316238.0,"hip hop, new orleans rap, pop rap, rap, trap",2008.0,2023.0,20.0,16.0,RapCaviar,"2FI2cZGlZ1nmRt2IkjnoMi, 6cmm1LMvZdB5zsCwX5BjqE",1.2653335808433757,2.2003410921013744
2024-04-09,3X458ddYA2YcVWuVIGGOYe,toni braxton,4398101.0,63.0,4014275.0,"contemporary r&b, dance pop, r&b, urban contemporary",1993.0,2020.0,20.0,1.0,Alone Again,5Ihd9HrPvOADyVoonH9ZjB,0.13433191133792505,-0.18185684027840684
2024-05-08,7keGfmQR4X5w0two1xKZ7d,kungs,15117044.0,68.0,937042.0,"edm, pop dance, uk dance",2016.0,2024.0,20.0,1.0,Cardio,1vQWFjEC34DHNXrRTFjDxe,-0.2035023111745482,0.6039540590045189
2024-04-11,2PSJ6YriU7JsFucxACpU7Y,chung ha,2850120.0,63.0,2171434.0,k-pop,2019.0,2024.0,20.0,2.0,EQUAL K-Pop,"3WFTUAPrXvqg3SXC0bsukz, 3WFTUAPrXvqg3SXC0bsukz, 3WFTUAPrXvqg3SXC0bsukz, 3WFTUAPrXvqg3SXC0bsukz",-0.0679845061868801,-0.2953400766089744
2024-04-29,08PvCOlef4xdOr20jFSTPd,flo milli,16740101.0,72.0,1043944.0,viral rap,2020.0,2024.0,20.0,1.0,RapCaviar,2x2olWuWXpqjoeE4bO1NFS,-0.19176606823973355,0.722941153231762
2024-05-07,4QTIR7KM0trauXspUNduhh,buddha monk,3199.0,53.0,15724.0,wu fam,1998.0,2024.0,20.0,1.0,Gold School,119c93MHjrDLJTApCVGpvx,-0.30464926696786865,-0.5040492330246253
2024-04-28,08PvCOlef4xdOr20jFSTPd,flo milli,16841508.0,72.0,1042380.0,viral rap,2020.0,2024.0,20.0,1.0,RapCaviar,"2x2olWuWXpqjoeE4bO1NFS, 2x2olWuWXpqjoeE4bO1NFS",-0.19193777208016732,0.7303753494826034
2024-04-23,2RQXRUsr4IW1f3mKyKsy4B,noah kahan,36878187.0,84.0,2659776.0,pov: indie,2019.0,2024.0,20.0,1.0,Totally Stress Free,"1BlQWQgGP84r4GYUVty4Ar, 0GNVXNz7Jkicfk2mp5OyG5, 0mflMxspEfB0VbI1kyLiAv, 6LKvzEJQTIm2RrWAMPwQH6, 5hqTZiZ6Kj3QOvhhr27W3L, 4nHJcUtNSUVjXRnjdP29Bk, 07UFnnK3uPIuKv5Rs9TmXl, 0caJ2wkqp4UmXBwdR2JvB5, 1BlQWQgGP84r4GYUVty4Ar, 0GNVXNz7Jkicfk2mp5OyG5, 0mflMxspEfB0VbI1kyLiAv, 6LKvzEJQTIm2RrWAMPwQH6, 5hqTZiZ6Kj3QOvhhr27W3L, 4nHJcUtNSUVjXRnjdP29Bk, 07UFnnK3uPIuKv5Rs9TmXl, 0caJ2wkqp4UmXBwdR2JvB5",-0.014371848357529433,2.1992739846962914
2024-04-25,7eehGkMnqCS6Hp7HJIXH9e,crystal rock,1949199.0,56.0,20565.0,"hypertechno, slap house",2023.0,2024.0,20.0,2.0,Main Stage,"5ybpVGn3epiwjD9CdaJyqm, 5ybpVGn3epiwjD9CdaJyqm",-0.3041177974719992,-0.3613870311634368
2024-04-03,4pwXiI7Z5ZStkgKowZyoKi,like mike,13832999.0,70.0,168909.0,belgian edm,2021.0,2024.0,20.0,1.0,Main Stage,09CnYHiZ5jGT1wr1TXJ9Zt,-0.2878318419059467,0.5098200985785941
2024-04-29,0b1sIQumIAsNbqAoIClSpy,j-hope,6260655.0,74.0,17339467.0,"k-pop, k-rap",2018.0,2024.0,8.0,1.0,K-Pop ON! (온),"3ajU531gR5fW71wqsw4tFX, 11sirgYaEutV40tkvgpHN6",1.5972389707479302,-0.04531210506496178
2024-04-02,0du5cEVh5yTK9QJze8zA0C,bruno mars,72648483.0,88.0,54075870.0,"dance pop, pop",2010.0,2021.0,20.0,7.0,Ultimate Party Classics,32OlwWuMpZ6b0aN2RZOeMS,5.630347333166339,4.821611697227876
2024-04-04,1zrM4Ly0jnhCc9KJYYgFWO,carl moir,285257.0,44.0,303.0,background piano,2021.0,2024.0,11.0,1.0,Piano in the Background,2UZFceHSxA4HUsPdOp5Vzr,-0.30634226244314294,-0.4833714245289608
2024-04-04,3OrXU7Z906hHdbG5fTQ6Ef,lil bean,143373.0,47.0,47511.0,cali rap,2019.0,2024.0,20.0,1.0,Fresh Finds Hip-Hop,7CoXJX7cNTHcE894jYfTv2,-0.3011595291316359,-0.4937730092406118
2024-04-09,5VBvp5RbAHFL0UlVaKqK9D,linn hope,516265.0,47.0,184.0,background piano,2021.0,2023.0,6.0,1.0,Peaceful Piano,3pfjdDVdlQzUjJaw75NvhE,-0.30635532686578465,-0.46643611624142256
2024-04-08,3ceQN2NVlLg1hgTzljDE4n,half moon run,1223830.0,55.0,296120.0,"canadian indie,indie folk,quebec indie",2013.0,2024.0,20.0,2.0,Sunrise Run,2BzR2zRJIcFcMCIBKAD68U,-0.2738659741019701,-0.4145641836309848
2024-04-07,1Bd4UVlqlaKEXYRG3wgrCK,steve martin,253361.0,43.0,52133.0,"clean comedy, comic",1981.0,2024.0,13.0,1.0,Grass Roots,0vrCNvbeSYHqMCPw4wX5zu,-0.3006521025648297,-0.4857097357265787
2024-04-03,1qhYG8GCWDkVJ0M4botQcd,ennis elder,144887.0,39.0,95.0,background piano,2022.0,2024.0,15.0,1.0,calm vibes,0j0OGX7ApByJrAWJTXdZpR,-0.3063650977364999,-0.49366201716783803
2024-04-13,181bsRPaVXVlUKXrxwZfHK,megan thee stallion,24061808.0,79.0,8895382.0,"houston rap, pop, r&b, rap, trap queen",2017.0,2024.0,20.0,8.0,RapCaviar,7mOC6phfrfz3jfigg1aGsE,0.6702045567779,1.259699037097372
2024-04-19,6XkjpgcEsYab502Vr1bBeW,grupo frontera,33703187.0,85.0,3598433.0,musica chihuahuense,2022.0,2024.0,20.0,1.0,Viva Latino,"2qRUun6bLQlaP0Rs0Uj6Xd, 2qRUun6bLQlaP0Rs0Uj6Xd",0.08867867066423155,1.9665131980008785
2024-05-07,5FxD8fkQZ6KcsSYupDVoSO,omar apollo,7924443.0,65.0,975870.0,"bedroom pop, bedroom soul",2018.0,2024.0,20.0,1.0,'fit check,"4VUXAoJESfRV3ceUYtzfpQ, 0XHFylA18yuwGVCfJfq4dw, 4VUXAoJESfRV3ceUYtzfpQ",-0.19923957670117087,0.07666099848602646
2024-04-18,67ei8ib6PLT1w3OkhIb4fB,black star,778595.0,51.0,420703.0,"east coast hip hop, hip hop, political hip hop",1998.0,2011.0,2.0,1.0,Throwback Thursday,"4C7Ss9bTPOWJMh3rarF1mN, 4C7Ss9bTPOWJMh3rarF1mN",-0.2601886214467531,-0.44720457697408156
2024-04-25,7gP3bB2nilZXLfPHJhMdvc,foster the people,19422982.0,69.0,3726828.0,"indietronica, modern alternative rock, modern rock, rock",2011.0,2021.0,20.0,1.0,Rock Party,"7w87IxuO7BDcJ3YUqCyMTT, 7w87IxuO7BDcJ3YUqCyMTT",0.10277452398423981,0.9196244578522899
2024-04-05,6Xb4ezwoAQC4516kI89nWz,imogen heap,8727142.0,71.0,467648.0,"etherpop, metropopolis",1998.0,2023.0,20.0,2.0,Alternative Hip-Hop,3ZaEs1O8BG581qYPHpQ8d6,-0.25503476160713484,0.13550725068118277
2024-04-25,60Yvub9178MthC7zIgX3rF,tazi,1299959.0,48.0,23383.0,dance,2021.0,2024.0,12.0,1.0,Main Stage,"0vhxITfBNsA3nBPbu7lRhP, 0vhxITfBNsA3nBPbu7lRhP",-0.30380842316103857,-0.4089831297946588
2024-04-25,56Qz2XwGj7FxnNKrfkWjnb,fast boy,10635479.0,67.0,30609.0,pop dance,2022.0,2024.0,20.0,1.0,Main Stage,"1Rz3Xw2qOsRncTVajZR3cY, 1Rz3Xw2qOsRncTVajZR3cY",-0.30301511628701405,0.2754083597835337
2024-05-02,7cVZApDoQZpS447nHTsNqu,leehi,4085265.0,62.0,1724352.0,k-pop,2012.0,2024.0,18.0,1.0,v o K a l,"0JL7DoEqAUcOntWmBuOSdh, 2Qp3RHSP5f9csqFhhFgPrC",-0.1170674322666802,-0.2047909988505789
2024-04-04,3WTrdbZU99dgTtt3ZkyamT,oxlade,4713530.0,64.0,824145.0,"afrobeats, nigerian pop",2022.0,2024.0,20.0,1.0,Summer Vibes,2WigMwGJysIh9fRnSJvpjn,-0.2158967155693375,-0.15873258762122655
2024-05-06,6Sb8EHpZvyjSTT5KD9DjUZ,ronnie milsap,1031315.0,50.0,427191.0,"classic country pop, country, country road, country rock, nashville sound",1981.0,2023.0,20.0,10.0,New Traditions Country Heroes,2EDbLhcX7HRoSj9gvG1MQO,-0.25947633595011993,-0.42867755145796665
2024-04-12,1eMmoIprPDWeFdB1FxU6ZV,au/ra,5145611.0,63.0,545804.0,"alt z,deep pop edm",2021.0,2024.0,20.0,1.0,Heart Beats,"7grzdNt3eQRiBC70GksRp1, 3lqfTqap6aFMlYGEOyDZvt",-0.2464544001282722,-0.12705652038464682
2024-04-05,0grdhNhiRLFBaFVyybqsj6,richard marx,5401493.0,66.0,1291051.0,"new wave pop, soft rock",1987.0,2023.0,20.0,1.0,All Out 80s,4LFwNJWoj74Yd71fIr1W8x,-0.1646374103765202,-0.1082976871181285
2024-05-02,246dkjvS1zLTtiykXe5h60,post malone,87151720.0,86.0,43660098.0,"dfw rap, melodic rap, pop, rap",2016.0,2023.0,20.0,1.0,Power Gaming,"0e7ipj03S05BNilyu5bRzt, 3a1lNhkSLSkpJE4MSHpDu9, 0O6u0VJ46W86TxN9wgyqDj, 7dt6x5M1jzdTEt8oCbisTK, 5yuShbu70mtHXY0yLzCQLQ",4.486851135287535,5.88485102124363
2024-04-17,0sYpJ0nCC8AlDrZFeAA7ub,joy,809358.0,50.0,752426.0,k-pop,2016.0,2023.0,17.0,2.0,Satang Mix (사탕 믹스),"3cGp1jXxLReLKz7QgVbWZR, 3cGp1jXxLReLKz7QgVbWZR",-0.22377039058984197,-0.444949326554834
2024-04-02,31n3CN1jSC5ALUJ9dwT8UI,kameron marlowe,3253643.0,64.0,153056.0,"contemporary country, country pop, modern country pop",2020.0,2024.0,20.0,1.0,Breakout Country,"4eIGig7wMD4iZfPKGinoGr, 2h9qRt8R214yJEBfoPAv3B",-0.28957226452896234,-0.2657576101744254
2024-04-16,4SsVbpTthjScTS7U2hmr1X,arcángel,27868919.0,84.0,13740181.0,"latin hip hop, reggaeton, trap latino, urbano latino",2008.0,2024.0,20.0,1.0,Singled Out,1nCXy1RQQYMgt97DO8uCSI,1.202091126106322,1.5388001871435957
2024-04-11,5MtYl3JKJxBUNtTo50XZcx,matt bettinson,30306.0,23.0,177.0,classical,2023.0,2023.0,6.0,1.0,Intense Studying,"44stpzDXyTfG9LV97pHHP0, 44stpzDXyTfG9LV97pHHP0",-0.30635609536123415,-0.5020620057348765
2024-05-07,7x8nK0m0cP2ksQf0mjWdPS,dierks bentley,6112635.0,64.0,3058764.0,"contemporary country, country, country road, modern country rock",2003.0,2024.0,20.0,1.0,Chillin' on a Dirt Road,19ZzEzb4BVK1wVO4brrmZz,0.029431074843868275,-0.056163522906427926
2024-05-07,5DIi2JWfQPTKffaVBlIYRn,sik-k,528669.0,51.0,449658.0,"k-rap, korean r&b",2018.0,2024.0,20.0,1.0,KrOWN,"4D6ouoAWdowHMBWkRF1yZR, 1S7JmOOTfu7Wzf7EfnxFyd",-0.25700979491237996,-0.46552677299790446
2024-04-12,5Vp7LqcfAtx2U1RfIX8i7r,point north,1421101.0,57.0,147445.0,pop punk,2018.0,2024.0,20.0,1.0,VOLUME,"1kTWMMX7LjK8a2GnpKVRlM, 1kTWMMX7LjK8a2GnpKVRlM, 12D1KLVjHdKiAckFi6ZEP1",-0.2901882685242781,-0.40010215114210584
