ids,names,popularity,markets,artists,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,musicalkey,musicalmode,time_signature,count,dates,playlists_found,loudness_zscore,tempo_minmax
3ltrPjhN9HFbA3c1hKIF1E,när vi två blir en,41.0,185.0,6YWMML4Yz4GNbHprht9tud,2024-04-26,174750.0,0.00461,0.672,0.872,4.08e-06,0.321,-6.995,0.135,159.929,0.504,5.0,0.0,4.0,1.0,2024-05-09,30 km/h,0.4112262658160654,0.678013446711775
7jb1ZSirsHV1H2cLTNbqDX,crossing muddy waters,39.0,185.0,"3oXddLOOjkoUuC2sX1RMdr, 1FDE7zZ6jmP8HHb9ej3mek, 6nFBonVf7Lqaj05R0v5VGJ, 1f3ubTd6eyxuy30ddDJQQa",2015-05-19,228320.0,0.907,0.596,0.256,8.43e-06,0.118,-9.947,0.0294,115.187,0.342,2.0,1.0,1.0,1.0,2024-04-07,Indie Bluegrass,0.09398804470430902,0.43812796894603084
0WzlQIFD0Qi8QeTbAjshZA,ritualer,31.0,185.0,5xKXgnk2Uov5ZnQi87TV0i,2022-03-10 00:00:00,142285.0,0.979,0.108,0.0153,0.964,0.111,-30.425,0.043,71.001,0.0336,0.0,1.0,3.0,1.0,2024-04-29,Rise,-2.106690915975417,0.2012235006487449
7ubDr5F9DWHYZjFX42jHnp,it's been a week,44.0,183.0,36qFUmqGdV8FYYhXIDhc17,2024-03-19,179857.0,0.414,0.681,0.556,0.0,0.15,-6.802,0.0577,86.991,0.337,5.0,0.0,4.0,2.0,"2024-04-02, 2024-04-12","Contemporary Blend, Chill Pop",0.4319671115730333,0.286954330506021
1YLJVmuzeM2YSUkCCaTNUB,dog days are over,76.0,3.0,1moxjboGR7GNWYIMWsRjgG,2009,251840.0,0.0416,0.492,0.81,0.00379,0.117,-5.315,0.0847,149.954,0.245,7.0,1.0,4.0,3.0,"2024-04-04, 2024-04-15, 2024-04-16","Throwback Thursday, Good Vibes",0.5917683428715366,0.6245322066976206
2BOqDYLOJBiMOXShCV1neZ,dancing on my own,80.0,184.0,6ydoSd3N2mwgwBHtF6K7eX,2018-03-09,260285.0,0.837,0.681,0.174,3.35e-05,0.0983,-8.745,0.0315,112.672,0.231,1.0,1.0,4.0,3.0,"2024-04-09, 2024-04-22, 2024-04-12","Alone Again, Piano Ballads, Heart Beats",0.22316160221661638,0.42464372647629667
5SxlRbsS4E5t0d76Cc0LHG,zeppelin see,52.0,185.0,7A9r37hE6RLqltWm7fgZOA,2022-02-28,179000.0,0.995,0.248,0.0307,0.891,0.0879,-29.03,0.0432,60.192,0.0663,0.0,1.0,4.0,1.0,2024-04-29,SPA Treatment,-1.9567765127061414,0.14327074643190324
2kDrUAONMhG6CbDGBkhdrY,_world,52.0,185.0,"7nqOGRxlXj7N2JYbgNEjYH, 1zNqDE7qDGCsyzJwohVaoX",2022-08-26,178440.0,0.271,0.668,0.85,0.0,0.122,-3.258,0.0496,111.022,0.821,2.0,0.0,4.0,5.0,"2024-05-09, 2024-05-08, 2024-04-05","WOR K  OUT, Hallyu Boy Bands, Mother's Day, Cardio",0.8128249217424319,0.41579720557169975
3po4bVMCkXSLZestgmJUTt,pamela anderson,30.0,185.0,6YWMML4Yz4GNbHprht9tud,2024-04-12,136875.0,0.00845,0.712,0.843,3.07e-06,0.596,-7.826,0.214,160.13,0.863,0.0,1.0,4.0,1.0,2024-04-12,30 km/h,0.3219224169868413,0.6790911138037895
3FtYbEfBqAlGO46NUDQSAt,electric feel,81.0,185.0,0SwO7SWeDHJijQ3XNS7xEE,2007-12-14,229640.0,0.0709,0.763,0.803,0.285,0.348,-3.713,0.0351,103.04,0.561,1.0,1.0,3.0,1.0,2024-04-04,Throwback Thursday,0.7639281092065752,0.37300149050473425
7grWGhX8SHNmyGOkMNVMCt,there was this girl,70.0,184.0,2QMsj4XJ7ne2hojxt6v5eb,2019-09-20,194426.0,0.00258,0.616,0.877,2.56e-06,0.114,-4.223,0.0347,127.981,0.94,1.0,1.0,4.0,1.0,2024-04-02,Country Drive,0.7091206929575928,0.5067233558874936
4bdzlt280luOgFi0ZlkTvR,ticking away,67.0,185.0,"3wrFoI9EVjWg6m8xXeWr5t, 4fv1OFJywZ7DHCz3mVQQ45, 41X1TR6hrK8Q2ZCpp2EqCz",2023-07-31,205270.0,0.00635,0.481,0.858,0.0,0.224,-5.06,0.0588,94.998,0.315,5.0,1.0,4.0,1.0,2024-04-30,Alternative Beats,0.6191720509960278,0.3298840837685107
7y5KNFzUITQC3ObeFkf9cj,[time] place,37.0,185.0,5eu335GvCPHQ1hTJiH0zJt,2020-10-30,427200.0,0.874,0.242,0.15,0.935,0.082,-21.652,0.0318,74.526,0.0338,7.0,0.0,3.0,1.0,2024-05-03,Brain Food,-1.1638958909708639,0.22012288621765655
5X8hjt33EdQ8KUaUzcTNQv,the man was burning,1.0,185.0,63yfJDmaBbifNzvWUUdpv1,2022-02-22,155665.0,0.426,0.703,0.513,0.000116,0.157,-7.246,0.183,78.573,0.889,5.0,0.0,4.0,1.0,2024-04-25,Blues & Roots Rock,0.3842524197798015,0.24182098930911347
3hUxzQpSfdDqwM3ZTFQY0K,august,86.0,184.0,06HL4z0CvFAxyc27GXpf02,2020-07-24,261922.0,0.538,0.532,0.623,7.28e-05,0.0925,-9.208,0.0331,89.937,0.403,5.0,1.0,4.0,1.0,2024-05-09,Mother's Day,0.17340506550430487,0.3027493914665923
6tVRJPq4cEVD8ys7lnbieb,thank god i'm a celebrity,36.0,185.0,3FCYSWNVmpjTCiwzJwbMAC,2024-05-03,194827.0,4.81e-05,0.581,0.708,0.00046,0.0898,-3.892,0.0309,109.005,0.453,6.0,1.0,4.0,1.0,2024-05-03,All New Punk,0.744691780758403,0.4049830039568075
4VS68hFMSdb6adNtXIBGIz,back to back (feat. future & southside),70.0,185.0,"0Njy6yR9LykNKYg9yE23QN, 1RyvyyTE3xzB2ZywiAwp0i, 23DYJsw4uSCguIqiTIDtcN",2024-04-26,185094.0,0.00162,0.657,0.764,0.0,0.186,-4.58,0.353,163.067,0.333,10.0,0.0,4.0,3.0,"2024-05-09, 2024-05-01","Singled Out, RapCaviar, Hip-Hop Controller",0.6707555015833052,0.6948379210139721
5yDL13y5giogKs2fSNf7sj,glad you came,78.0,184.0,2NhdGz9EDv2FeUw6udu2g1,2011-01-01,197935.0,0.0319,0.722,0.851,0.0,0.108,-3.873,0.0639,126.885,0.452,7.0,0.0,4.0,1.0,2024-04-28,Ultimate Boybands,0.7467336256774827,0.500847121395713
2Wq1C9dtftnI5OSMKJsie0,precious 432 hz,32.0,185.0,5F1SC2pxuIO4iT2LnMIjQn,2022-10-03,160345.0,0.886,0.147,0.0069,0.913,0.112,-35.188,0.0678,137.338,0.026,0.0,1.0,4.0,1.0,2024-04-29,DayDreamer,-2.618549197532089,0.55689117170829
4dBLdbunzf7DmpKpH4Yokj,resonatic,34.0,185.0,3DMGcwt4nmTJ3vmCgyvtFl,2020-04-23,160695.0,0.979,0.568,0.0653,0.931,0.0917,-21.144,0.0329,101.932,0.162,11.0,1.0,4.0,1.0,2024-04-29,Atmospheric Calm,-1.109303405765995,0.3670609176791018
5XRgh8sTHjMQLcYQHXIYBt,myriad harbour,39.0,185.0,4mO4aGO6u29UyR6XLZR9XW,2007-08-20,240160.0,0.212,0.684,0.799,4.32e-05,0.0671,-6.097,0.0324,107.525,0.851,7.0,1.0,4.0,1.0,2024-04-04,Throwback Thursday,0.507730304623097,0.39704794278177513
4KvLHsCnVxcRC3JVlU2OdN,lupine,44.0,185.0,3Th7uQxL5iOFrWHZ4GZIzP,2024-02-02,170624.0,0.994,0.442,0.0225,0.913,0.119,-26.844,0.0399,74.13,0.324,3.0,1.0,4.0,4.0,"2024-05-01, 2024-04-03, 2024-04-04, 2024-04-16","Focus Piano, Perfect Concentration",-1.7218568814899153,0.21799972120055328
6tDxrq4FxEL2q15y37tXT9,dear mama,71.0,185.0,1ZwdS5xdxEREPySFridCfh,1995-03-14,280000.0,0.371,0.773,0.54,0.0,0.131,-7.123,0.103,84.115,0.322,6.0,1.0,4.0,1.0,2024-05-09,Mother's Day,0.3974706789927914,0.2715345764929174
7HMqoo6TbtoZLHwqkfp7Lw,angalalluarina,54.0,185.0,54h5UZPx5rj7dEDGaofoaj,2020-09-25,240250.0,0.935,0.149,0.0225,0.929,0.0964,-32.266,0.0383,138.34,0.103,5.0,1.0,3.0,1.0,2024-04-05,SPA Treatment,-2.3045349420820367,0.5622634225848998
57bgtoPSgt236HzfBOd8kj,thunderstruck,86.0,185.0,711MCceyCBcFnzjGY4Q7Un,1990-09-24,292880.0,0.000147,0.502,0.89,0.0117,0.217,-5.175,0.0364,133.52,0.259,4.0,1.0,4.0,2.0,"2024-04-25, 2024-04-03","Rock Party, Rock Classics",0.6068135159594925,0.5364208584878347
0YHL0wDP6b7ov6h0yEhorO,rave love,51.0,181.0,"2rTo8KIkBTFjQS7VvaKYQ4, 5QWt56OIzFSPRpD7VeRkbc, 7rEAvtkj6sNUlQXlYRldrs",2020-10-23,189000.0,0.00259,0.393,0.895,0.000407,0.151,-4.935,0.0493,160.057,0.183,6.0,0.0,4.0,2.0,"2024-04-02, 2024-04-12",Hardstyle Bangers,0.6326052412531313,0.6786997222728588
389R9arpxdfl0JA450Qn9m,"take me home, country roads",48.0,2.0,6ZFv3wQwwWPiVDWhv0mjQK,2001-01-01,201266.0,0.471,0.711,0.433,0.00426,0.12,-12.042,0.0611,87.527,0.934,8.0,1.0,4.0,1.0,2024-04-30,One Love,-0.13115222400474588,0.28982810941805975
4q66cTrveS3OCh2cIeOKRS,area boyz prayer (feat. seyi vibez),49.0,185.0,"31Ua7zSTJxegjyd49ujbSA, 4zmZ8lVLzGc84S4v2B1rLx",2023-10-20,250920.0,0.349,0.527,0.625,3.7e-05,0.116,-4.528,0.365,66.494,0.458,4.0,1.0,5.0,3.0,"2024-05-08, 2024-05-09, 2024-04-12",Afro Bars,0.6763437087302604,0.1770590947596427
7dXD5KXxYVTpAv6Bcsp85c,watch,0.0,0.0,"4SQdUpG4f7UbkJG3cJ2Iyj, 3M3wTTCDwicRubwMyHyEDy",2020-06-26,148576.0,0.00308,0.669,0.732,0.0,0.0492,-8.724,0.244,150.043,0.727,6.0,0.0,4.0,1.0,2024-05-01,Club Resistance,0.22541837817980964,0.6250093826736867
5CbclM71moaB0zPy8zRDsG,got yourself a gun (feat. zico),40.0,185.0,"0wMU0ruU41VLCAdBaWBo1j, 4XpUIb8uuNlIWVKmgKZXC0",2024-04-24,168321.0,0.0287,0.674,0.891,0.0,0.211,-3.897,0.241,102.926,0.33,7.0,1.0,4.0,8.0,"2024-05-09, 2024-05-03, 2024-05-05, 2024-05-07, 2024-04-28, 2024-05-02, 2024-05-08, 2024-04-25",KrOWN,0.7441544531481188,0.37239027633314387
1EHa4jVUQri79NcoFeuzZG,the wave (is coming) (york back to the roots mix),35.0,185.0,"4cc7cII4mEQqKtczWKQVjJ, 0wxa02PwiKJW3ZpzYHlCN2",2023-10-27,210434.0,0.0021,0.541,0.981,0.885,0.379,-5.736,0.0349,138.015,0.301,2.0,1.0,4.0,1.0,2024-04-26,Trance Mission,0.546525358085612,0.5605209260430851
3Jd71mGKe7hDjWicwHH4Vq,rush (feat. leikeli47),42.0,185.0,"6fWVd57NKTalqvmjRd2t8Z, 0DtXHIvJ8NWBg5pGvsgWnR",2024-03-15,200652.0,0.0595,0.61,0.511,0.0,0.0755,-8.219,0.0297,90.015,0.348,8.0,1.0,4.0,3.0,"2024-05-02, 2024-05-05, 2024-05-01",Westside Story,0.2796884668185079,0.3031675906366278
3gBF1gc9Fo6SatKWAOoGjY,her,29.0,183.0,5oWPqJjzXP3A0RCsASbEbA,2023-12-21,225413.0,0.866,0.549,0.311,0.0,0.102,-9.854,0.0337,131.961,0.0766,5.0,1.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-12",Contemporary Blend,0.10398233825559403,0.5280622366149459
2cvTKsArRvSBWid2gRrJxo,"pavane, op. 50",34.0,185.0,6rWVhqYY4PMyTdfA48grAa,2017-01-02,208596.0,0.962,0.667,0.0792,0.924,0.111,-22.079,0.0484,127.962,0.121,6.0,0.0,4.0,1.0,2024-04-29,DayDreamer,-1.2097836688891295,0.5066214868588953
4wssjvR1Viyq4QzArsnzgv,big god,45.0,183.0,"5P0vV6Fw0YTdumAPZSkkuC, 5hhgghBFkLDdMn93GW4x3I",2023-12-08,176579.0,0.0233,0.774,0.646,2.83e-06,0.333,-6.31,0.112,152.982,0.171,1.0,1.0,4.0,1.0,2024-04-26,The Flow,0.4848401484249927,0.6407669129395112
4xmr3ICJGqZFJAOTWWo5ZV,mélange weaved,53.0,185.0,2BULWWkjYsQLp6CasdyPC9,2023-07-14,126778.0,0.988,0.429,0.092,0.922,0.107,-22.161,0.0384,96.603,0.213,1.0,1.0,4.0,8.0,"2024-04-03, 2024-04-23, 2024-04-10, 2024-04-16, 2024-04-22, 2024-05-08, 2024-05-01, 2024-04-04","calm vibes, Intense Studying, Perfect Concentration",-1.2185958416977893,0.33848933592116404
4hR3hQKELrARHNZJ51D14s,someone else,57.0,185.0,"4aKdmOXdUKX07HVd3sGgzw, 4fv1OFJywZ7DHCz3mVQQ45",2020-04-08,198947.0,0.206,0.644,0.349,3.36e-05,0.125,-5.315,0.0364,94.971,0.246,2.0,0.0,4.0,1.0,2024-04-30,Alternative Beats,0.5917683428715366,0.32973932251734456
03medhiG64fBChIiDBTNPK,need to know basis,28.0,185.0,45lorWzrKLxfKlWpV7r9CN,2022-07-20,119975.0,0.244,0.815,0.524,0.00111,0.101,-9.482,0.0405,98.946,0.567,7.0,1.0,4.0,1.0,2024-04-25,Blues & Roots Rock,0.14395951246073405,0.35105139560569176
0ikz6tENMONtK6qGkOrU3c,wake me up before you go-go,81.0,185.0,5LPH0XAS4FVFLKACG9DAUM,1984-10-23,231333.0,0.271,0.62,0.573,0.0,0.0607,-11.893,0.0423,81.548,0.897,0.0,1.0,4.0,4.0,"2024-04-06, 2024-04-09, 2024-04-05, 2024-04-07","Guilty Pleasures, All Out 80s",-0.1151398612182786,0.25777153457649293
556awMv4WQP0h1VXMU8rSU,eyes wide shut,61.0,184.0,"45eNHdiiabvmbp4erw26rg, 0p4nmQO2msCgU4IF37Wi3j, 4exLIFE8sISLr28sqG1qNX",2023-04-28,152331.0,0.0122,0.573,0.848,2.29e-05,0.4,-3.413,0.0474,89.978,0.418,4.0,1.0,4.0,1.0,2024-05-03,Ultimate Rock Gaming,0.7961677658236236,0.30296921410725197
3yCcJIX6VbB1DKXrIsm0BE,why johnny,50.0,185.0,5Ppie0uPnbnvGBYRwYmlt0,2023-05-05,241837.0,0.675,0.539,0.366,0.0,0.139,-8.444,0.0309,124.318,0.29,4.0,1.0,4.0,3.0,"2024-04-02, 2024-04-05, 2024-05-06","Women of Country, Country by the Grace of God, Breakout Country",0.2555087243557214,0.4870840794792884
2DwUdMJ5uxv20EhAildreg,cookie,74.0,185.0,6HvZYsbFfjnjFrWF950C9d,2022-08-01,235562.0,0.0596,0.847,0.638,0.0,0.0894,-3.764,0.0575,156.935,0.661,0.0,1.0,4.0,7.0,"2024-04-18, 2024-05-03, 2024-04-17, 2024-05-05, 2024-04-09, 2024-04-08, 2024-04-04",Satang Mix (사탕 믹스),0.7584473675816771,0.6619610324157972
1AaBgDyjuG6ckj8PuRoG9m,alinhamento milenar,61.0,183.0,59FrDXDVJz0EKqYg39dnT2,2023-08-15,201612.0,0.0361,0.646,0.683,0.000212,0.105,-7.242,0.0275,134.984,0.711,0.0,1.0,4.0,1.0,2024-04-02,GLOW,0.3846822818680289,0.5442701352177317
3f3k78b7LCbVFddtITvYd8,permanence,59.0,185.0,5WSATrMjcuhKibg0jp4uHI,2023-09-04,191461.0,0.975,0.168,0.000503,0.947,0.11,-38.448,0.0442,133.746,0.045,11.0,1.0,4.0,1.0,2024-04-06,Deep Sleep,-2.9688867994373482,0.5376325637753735
5rpRzNcJZqKQXk9PIjreB6,hurt,53.0,184.0,6kACVPfCOnqzgfEF5ryl0x,2003-01-01,216533.0,0.719,0.544,0.378,0.00035,0.105,-8.607,0.0264,91.078,0.149,9.0,0.0,4.0,1.0,2024-04-17,Ultimate Covers,0.23799184426045863,0.30886689471031664
1pqG8egYsdWZiHSMT1QTaL,pop (feat. rico nasty),58.0,183.0,"5IcR3N7QB1j6KBL8eImZ8m, 2OaHYHb2XcFPvqL3VsyPzU",2024-03-01,196576.0,0.11,0.53,0.682,7.56e-05,0.289,-8.285,0.134,140.358,0.279,0.0,1.0,4.0,3.0,"2024-05-09, 2024-04-05","Spilled Ink, Alternative Hip-Hop, Hip-Hop Controller",0.2725957423627572,0.573082985727613
6uM2elLuQMKe47EV5yjJKT,requiem - herbert howells: iii. requiem aeternam (i),30.0,185.0,7lsn4vl91HSqb5byRmFu8I,1994-01-01,203293.0,0.981,0.0929,0.00588,0.904,0.0758,-41.42,0.04,87.485,0.0303,4.0,0.0,5.0,1.0,2024-05-03,Choir Classics,-3.2882743309902414,0.2896029252495791
2lRlv6866bap5dTst95GoN,sogniare,41.0,185.0,79EfJQ6cOqIfLPuply0JCl,2024-04-26,256388.0,0.944,0.0727,0.00311,0.954,0.109,-43.06,0.0436,76.933,0.0374,3.0,1.0,1.0,1.0,2024-04-29,Ambient Relaxation,-3.4645177871634396,0.23302808368272626
625gH2KUG4kE0G1FR3N7ZW,speed of the sound (of you),51.0,185.0,23E65IfLBGQv0FBrMwCcG2,2024-04-12,189806.0,0.000585,0.522,0.736,0.0614,0.129,-5.303,0.0285,154.965,0.652,3.0,1.0,4.0,1.0,2024-05-03,The New Alt,0.5930579291362186,0.6513988226084905
24oz1vwQPB8947PYLZ6lyr,little do you know (feat. aloe blacc & keke palmer),38.0,185.0,"1adz07qkurydHDZRSePFhI, 2v4e16xkId2E5YbYEWgPP8, 0id62QV2SZZfvBn9xpmuCl, 2YFBOR9KIxC6WqHclkj9Yq",2024-02-02,169548.0,0.00602,0.579,0.808,0.0,0.188,-4.899,0.0508,155.07,0.381,0.0,1.0,4.0,1.0,2024-04-12,New Dance Pop,0.6364740000471771,0.6519617830296921
7sLb92goXGzumWUuMYsX20,symphony no. 2 in e-flat major: ii. larghetto,21.0,185.0,"430Byzy0C5Bpn5Opiu0Srd, 0Vzwesvsemjydamrrdukam, 5Jkpzpm5Nojklvexxxwzwg",2024-04-19,905013.0,0.961,0.12,0.0314,0.888,0.0719,-25.841,0.04,76.477,0.0345,0.0,0.0,3.0,1.0,2024-04-19,Classical New Releases,-1.6140689628669167,0.2305832269963649
4pt5fDVTg5GhEvEtlz9dKk,i wanna be your slave,84.0,185.0,0lAWpj5szCSwM4rUMHYmrr,2021-03-19,173346.0,0.00165,0.75,0.608,0.0,0.178,-4.008,0.0387,132.507,0.958,1.0,1.0,4.0,2.0,"2024-04-25, 2024-04-14","Rock Party, Rock Solid",0.7322257801998109,0.5309896308051942
6VKAWqNzAMo3m82rqV5BMR,the sound of settling,58.0,185.0,0YrtvWJMgSdVrk3SfNjTbx,2003,132506.0,0.00585,0.424,0.763,0.000515,0.226,-6.596,0.0279,175.349,0.773,6.0,1.0,4.0,1.0,2024-04-04,Throwback Thursday,0.45410500911673984,0.7606882057110993
4hn32lVKaO7sL631XTQbv9,violence'66,36.0,185.0,0kWbyk1GXEB8RrVVOlKmVU,2024-05-01,181504.0,0.0152,0.736,0.43,0.093,0.23,-13.109,0.197,82.029,0.96,11.0,1.0,4.0,1.0,2024-05-09,Fresh Finds,-0.24581793603938146,0.26035042945837844
0VdN5UU7UT2tzaXJfbcvlV,rich & reckless,48.0,185.0,"1pPmIToKXyGdsCF6LmqLmI, 0WOxhx4hikIsyF3CRPLC8W, 6Av6GMCOznZIlHuNcBWgf4",2024-01-18,134209.0,0.0424,0.812,0.486,0.0,0.123,-7.135,0.154,93.075,0.126,1.0,1.0,4.0,1.0,2024-04-08,Get Turnt,0.39618109272810953,0.3195738657687895
7LTCmtMpf3JPfBE8gAl64z,turn yo clic up (feat. future),64.0,183.0,"0VRj0yCOv2FXJNP47XQnx5, 1RyvyyTE3xzB2ZywiAwp0i",2023-07-14,230835.0,0.577,0.869,0.557,0.0,0.139,-7.112,0.384,124.927,0.629,11.0,0.0,4.0,5.0,"2024-05-09, 2024-05-05, 2024-04-05, 2024-04-26, 2024-04-08","Daily Lift, Get Turnt, Hip-Hop Controller",0.3986527997354165,0.49034924992225787
5uGX3dCbfTWl6hvOkTqP8l,lleno de ti,50.0,185.0,52c7HK8GD8wokmwHeNXGhs,2024-02-25,161355.0,0.987,0.223,0.00868,0.971,0.117,-33.795,0.0417,67.54,0.1,0.0,1.0,4.0,5.0,"2024-04-03, 2024-04-16, 2024-05-08, 2024-05-01, 2024-04-04",Focus Piano,-2.4688497253069275,0.18266725286037513
4zoCcLYrVxb91i6GLfry1m,dizzy (feat. aminé),43.0,185.0,"7exHU37Tr2al1SGQDhqy3Z, 3Gm5F95VdRxW3mqCn8RPBJ",2024-02-26,231041.0,0.0279,0.513,0.727,0.0,0.114,-8.171,0.166,78.307,0.479,7.0,1.0,4.0,8.0,"2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25, 2024-04-04","Summer Vibes, Fresh Finds Hip-Hop",0.28484681187723565,0.24039482290873607
2qEoxihjscVFFyPr2xvtfS,aero,50.0,185.0,0taUhbLc6gC65ufqheYsPe,2023-04-05,172500.0,0.995,0.161,0.00145,0.94,0.0918,-37.438,0.0448,59.966,0.0746,3.0,1.0,3.0,1.0,2024-04-29,Stress Relief,-2.8603466221599523,0.1420590411443645
6iF4RgIjDvDqyW13PezSj3,single soon,78.0,183.0,0C8ZW7ezQVs4URX5aX7Kqx,2023-08-25,171655.0,0.00863,0.61,0.571,0.0,0.131,-5.649,0.0782,105.01,0.747,2.0,1.0,4.0,7.0,"2024-04-18, 2024-04-06, 2024-04-17, 2024-04-19, 2024-04-05, 2024-04-08, 2024-04-15","Confidence Boost, Daily Lift, Pop Right Now, Good Vibes",0.555874858504556,0.38356370031204096
4cluDES4hQEUhmXj6TXkSo,what makes you beautiful,86.0,185.0,4AK6F7OLvEQ5QYCBNiQWHq,2012-05-25 00:00:00,199986.0,0.009,0.726,0.787,0.0,0.0596,-2.494,0.0737,124.99,0.888,4.0,1.0,4.0,3.0,"2024-04-07, 2024-04-28, 2024-04-02","Guilty Pleasures, Ultimate Party Classics, Ultimate Boybands",0.8949285805938486,0.4906870261749788
6nmDCN2I4r02OdlUsd1vVV,oh my god,62.0,185.0,04GCjO1r1hPelibCUq9S8H,2019,67412.0,0.707,0.427,0.46,0.916,0.107,-10.115,0.0271,81.033,0.231,9.0,1.0,3.0,1.0,2024-05-01,Lorem,0.07593383699876179,0.25501034774869447
1QCj1poCyvcNUkMV5hu4Ad,divine,58.0,185.0,2zgG1GPDvjaBgxeQaVXI14,2024-05-03,219676.0,0.00318,0.585,0.991,6.63e-06,0.349,-3.884,0.132,108.009,0.283,0.0,0.0,4.0,1.0,2024-05-09,Hard Rock,0.7455515049348576,0.3996429222471235
3Yosq67GSBqGVkPm3O3Iul,into dust,42.0,185.0,"3wPBMtzFP84b7UN786Sxhn, 4Zdbr0JJj9SXMDJfus1mNs",2023-12-15,196905.0,0.0589,0.579,0.939,0.335,0.437,-7.383,0.0424,123.039,0.041,7.0,1.0,4.0,1.0,2024-04-26,Night Rider,0.3695296432580161,0.4802266853962705
4iLZ7Bn8M2VJ9lJbMuzn9k,hanalei,50.0,185.0,55F92tNiRQa7dL6QXAJilc,2023-03-03,131541.0,0.678,0.843,0.639,0.899,0.11,-12.061,0.0653,105.014,0.309,9.0,0.0,4.0,1.0,2024-04-09,Workday Lounge,-0.13319406892382563,0.38358514642332475
6aBfyMJWmr1N2hjARg8Bp4,rapids,42.0,185.0,4bRpigkT2Z3Sq7CjnVN1QD,2024-04-26,159685.0,0.948,0.161,0.01,0.914,0.0999,-38.885,0.039,73.055,0.038,1.0,1.0,4.0,1.0,2024-04-29,Ambient Relaxation,-3.015849232576182,0.2122360787930129
73J0XZfBhvGgCloBnkXVCP,gendèr,37.0,185.0,5q59mwaDz1bIPUdymI1Qvr,2020-03-19,238661.0,0.363,0.662,0.731,0.876,0.422,-7.985,0.0344,153.001,0.312,8.0,0.0,4.0,1.0,2024-05-02,Brain Food,0.3048353989798056,0.6408687819681096
3UZDl7g2r84o1b5marUjfK,my stupid heart,65.0,185.0,6jEiUoyyJNPHzSR0Nib6HX,2023-01-27,160866.0,0.0799,0.75,0.682,0.0,0.199,-8.257,0.0345,115.077,0.655,7.0,1.0,4.0,1.0,2024-04-12,Daily Lift,0.2756047769803484,0.43753820088572437
3gwfEBrFpzEFCZMjw7mqxA,that was yesterday,53.0,185.0,3qnGvpP8Yth1AqSBMqON5x,2019-07-19,230013.0,0.926,0.382,0.33,0.000578,0.0744,-6.182,0.0435,181.455,0.3,9.0,1.0,3.0,1.0,2024-04-23,Totally Stress Free,0.4985957352482666,0.7934256945859293
1zxkYiyGSn3t9NuK6IBJOR,she said (feat. kalan.frfr),57.0,184.0,"16B61T4dv1SuMrAQsbyM3e, 47TMF0JlFsz01KilGzc5Ly",2023-03-15,110400.0,0.504,0.802,0.493,8.68e-05,0.12,-6.168,0.244,100.039,0.311,8.0,1.0,4.0,6.0,"2024-05-03, 2024-05-05, 2024-04-05, 2024-04-26, 2024-05-02, 2024-05-01",Westside Story,0.5001002525570623,0.35691154551400966
0X1rGmNiBAdqpkeWlaZbmi,at the hop,34.0,182.0,6Ahm6X9wSKXitavOvu0XzY,2001-07-01,156266.0,0.268,0.605,0.811,3.49e-05,0.215,-7.305,0.0279,92.618,0.96,7.0,1.0,4.0,1.0,2024-04-06,Doo-Wop Dee Doo,0.37791195397844873,0.31712364755460715
6Qrz1XYQHe0yTVZw5r3KCs,baby i know,35.0,185.0,1Ktiv08TbBy195pQUH8Qld,2023-11-16,267857.0,0.597,0.778,0.36,0.0733,0.0922,-10.408,0.0755,83.004,0.737,7.0,1.0,4.0,4.0,"2024-04-26, 2024-04-30, 2024-04-25, 2024-04-24",v o K a l,0.044446439036111236,0.26557791908382217
3ZFTkvIE7kyPt6Nu3PEa7V,hips don't lie (feat. wyclef jean),87.0,185.0,"0EmeFodog0BfCgMzAIvKQp, 7aBzpmFXB4WWpPl2F7RjBe",2005-11-28,218093.0,0.284,0.778,0.824,0.0,0.405,-5.892,0.0707,100.024,0.758,10.0,0.0,4.0,6.0,"2024-04-07, 2024-04-02, 2024-04-26, 2024-04-16","Summer Party, Daily Lift, Ultimate Party Classics, Good Vibes, Guilty Pleasures, Throwback Workout",0.5297607366447468,0.35683112259669514
7raJ9hPFYeCf8o43g176zS,hoarfrost,0.0,0.0,5ou3jxRm9LFgxvuZij5LBT,2023-02-17,151396.0,0.988,0.678,0.0825,0.933,0.109,-23.438,0.0351,116.224,0.31,0.0,1.0,3.0,6.0,"2024-04-11, 2024-04-23, 2024-04-16, 2024-04-22, 2024-05-08, 2024-05-01",Intense Studying,-1.3558293133643586,0.44368787329637455
245S2fMRVAQCSZ9idjYvWV,charlie pickle,22.0,185.0,4T5p62edz57S8617YLu3qV,2022-01-28,256506.0,0.924,0.502,0.582,0.0112,0.186,-8.26,0.0603,202.523,0.945,0.0,1.0,4.0,1.0,2024-04-07,Grass Roots,0.2752823804141779,0.90638236271808
